timestamp, bead_x, bead_y, bead_z
4.375000,-0.001096,-0.023712,0.132816 
4.375000,-0.000458,-0.019658,0.138717 
4.375000,-0.000596,-0.012067,0.141215 
4.390625,-0.000392,-0.005580,0.139030 
4.390625,0.000114,-0.000689,0.134361 
4.390625,-0.000322,0.001703,0.130295 
4.390625,-0.000088,0.002515,0.130682 
4.406250,-0.000068,0.006434,0.135401 
4.406250,0.000100,0.011386,0.140091 
4.406250,0.000575,0.018129,0.140306 
4.421875,0.000637,0.024886,0.135933 
4.421875,0.000686,0.028434,0.129166 
4.421875,0.000744,0.027571,0.122064 
4.421875,0.000615,0.023161,0.115347 
4.437500,0.000417,0.016182,0.108572 
4.437500,-0.000013,0.009613,0.101288 
4.437500,-0.000029,0.004222,0.095065 
4.437500,0.000112,0.001866,0.092102 
4.453125,-0.000502,0.000673,0.093561 
4.453125,-0.000262,-0.002669,0.097687 
4.453125,-0.000516,-0.007673,0.103652 
4.453125,-0.000876,-0.014516,0.110823 
4.468750,-0.000514,-0.021339,0.118765 
4.468750,-0.001039,-0.024199,0.126339 
4.468750,-0.001165,-0.023979,0.133195 
4.484375,-0.000471,-0.019649,0.138711 
4.484375,-0.000599,-0.012072,0.141222 
4.484375,-0.000451,-0.005943,0.139434 
4.484375,0.000098,-0.000675,0.134371 
4.500000,-0.000320,0.001691,0.130312 
4.500000,-0.000063,0.002441,0.130674 
4.500000,-0.000082,0.006450,0.135377 
4.500000,0.000111,0.011339,0.140088 
4.515625,0.000573,0.018087,0.140323 
4.515625,0.000638,0.024883,0.135954 
4.515625,0.000701,0.028404,0.129184 
4.515625,0.000746,0.027580,0.122084 
4.531250,0.000614,0.023207,0.115358 
4.531250,0.000411,0.016243,0.108593 
4.531250,-0.000005,0.009632,0.101320 
4.546875,-0.000146,0.003918,0.095528 
4.546875,0.000120,0.001851,0.092110 
4.546875,-0.000494,0.000660,0.093561 
4.546875,-0.000109,-0.002299,0.097246 
4.562500,-0.000366,-0.007314,0.103186 
4.562500,-0.000871,-0.014418,0.110777 
4.562500,-0.000514,-0.021258,0.118711 
4.562500,-0.001016,-0.024226,0.126320 
4.578125,-0.001178,-0.024038,0.133191 
4.578125,-0.000480,-0.019630,0.138703 
4.578125,-0.000582,-0.012112,0.141230 
4.578125,-0.000389,-0.005657,0.139047 
4.593750,0.000112,-0.000664,0.134388 
4.593750,-0.000310,0.001670,0.130326 
4.593750,-0.000076,0.002449,0.130665 
4.609375,-0.000070,0.006436,0.135355 
4.609375,0.000097,0.011294,0.140077 
4.609375,0.000571,0.018059,0.140329 
4.609375,0.000663,0.024847,0.135972 
4.625000,0.000686,0.028375,0.129214 
4.625000,0.000747,0.027590,0.122109 
4.625000,0.000625,0.023207,0.115396 
4.625000,0.000386,0.016280,0.108636 
4.640625,-0.000014,0.009672,0.101350 
4.640625,-0.000145,0.003922,0.095539 
4.640625,0.000116,0.001894,0.092111 
4.640625,-0.000480,0.000679,0.093560 
4.656250,-0.000240,-0.002649,0.097659 
4.656250,-0.000487,-0.007496,0.103574 
4.656250,-0.000876,-0.014382,0.110741 
4.671875,-0.000497,-0.021275,0.118689 
4.671875,-0.001008,-0.024197,0.126307 
4.671875,-0.001186,-0.023978,0.133161 
4.671875,-0.000461,-0.019715,0.138683 
4.687500,-0.000583,-0.012125,0.141223 
4.687500,-0.000402,-0.005649,0.139058 
4.687500,0.000129,-0.000685,0.134409 
4.687500,-0.000312,0.001690,0.130336 
4.703125,-0.000072,0.002441,0.130663 
4.703125,-0.000032,0.006348,0.135338 
4.703125,0.000086,0.011293,0.140057 
4.703125,0.000576,0.018028,0.140332 
4.718750,0.000664,0.024805,0.135990 
4.718750,0.000678,0.028372,0.129243 
4.718750,0.000754,0.027586,0.122128 
4.734375,0.000625,0.023222,0.115417 
4.734375,0.000368,0.016311,0.108664 
4.734375,-0.000041,0.009727,0.101391 
4.734375,-0.000146,0.003928,0.095558 
4.750000,0.000114,0.001923,0.092106 
4.750000,-0.000473,0.000684,0.093552 
4.750000,-0.000253,-0.002631,0.097639 
4.750000,-0.000375,-0.007209,0.103122 
4.765625,-0.000857,-0.014394,0.110703 
4.765625,-0.000528,-0.021236,0.118648 
4.765625,-0.001020,-0.024167,0.126284 
4.765625,-0.001169,-0.024050,0.133129 
4.781250,-0.000482,-0.019729,0.138675 
4.781250,-0.000588,-0.012133,0.141230 
4.781250,-0.000371,-0.005686,0.139073 
4.796875,0.000115,-0.000700,0.134418 
4.796875,-0.000301,0.001701,0.130361 
4.796875,-0.000062,0.002434,0.130654 
4.796875,-0.000063,0.006352,0.135281 
4.812500,0.000096,0.011269,0.140043 
4.812500,0.000571,0.017995,0.140351 
4.812500,0.000641,0.024776,0.136034 
4.812500,0.000718,0.028375,0.129284 
4.828125,0.000733,0.027627,0.122142 
4.828125,0.000610,0.023228,0.115441 
4.828125,0.000383,0.016356,0.108684 
4.828125,-0.000060,0.009754,0.101451 
4.843750,-0.000155,0.003937,0.095580 
4.843750,0.000125,0.001918,0.092087 
4.843750,-0.000490,0.000692,0.093543 
4.859375,-0.000130,-0.002254,0.097210 
4.859375,-0.000346,-0.007188,0.103116 
4.859375,-0.000875,-0.014342,0.110675 
4.859375,-0.000528,-0.021205,0.118597 
4.875000,-0.000987,-0.024179,0.126248 
4.875000,-0.001189,-0.024050,0.133126 
4.875000,-0.000481,-0.019741,0.138680 
4.875000,-0.000576,-0.012157,0.141235 
4.890625,-0.000398,-0.005700,0.139066 
4.890625,0.000129,-0.000699,0.134417 
4.890625,-0.000291,0.001701,0.130391 
4.890625,-0.000095,0.002484,0.130679 
4.906250,-0.000040,0.006330,0.135260 
4.906250,0.000079,0.011234,0.140004 
4.906250,0.000568,0.017973,0.140345 
4.921875,0.000650,0.024743,0.136081 
4.921875,0.000663,0.028376,0.129338 
4.921875,0.000762,0.027595,0.122179 
4.921875,0.000617,0.023244,0.115461 
4.937500,0.000379,0.016383,0.108714 
4.937500,-0.000182,0.009421,0.101924 
4.937500,-0.000041,0.004323,0.095165 
4.937500,0.000117,0.001908,0.092059 
4.953125,-0.000338,0.001058,0.093089 
4.953125,-0.000137,-0.002234,0.097208 
