timestamp, bead_x, bead_y, bead_z
0.234375,-0.000797,-0.014625,0.130767 
0.250000,-0.001073,-0.027053,0.120714 
0.250000,-0.001241,-0.035569,0.111000 
0.250000,-0.001567,-0.039679,0.104062 
0.265625,-0.001744,-0.039509,0.102521 
0.265625,-0.001559,-0.040166,0.107856 
0.265625,-0.001543,-0.040457,0.119129 
0.265625,-0.001502,-0.037965,0.131355 
0.281250,-0.001562,-0.039706,0.139948 
0.281250,-0.001398,-0.040929,0.141295 
0.281250,-0.001291,-0.036310,0.136374 
0.281250,-0.001481,-0.030751,0.127451 
0.296875,-0.000966,-0.023174,0.117021 
0.296875,-0.000129,-0.007922,0.107404 
0.296875,-0.000369,0.007463,0.101710 
0.296875,0.000252,0.018799,0.101012 
0.312500,0.000946,0.030809,0.104227 
0.312500,0.000878,0.039606,0.110518 
0.312500,0.001059,0.040907,0.118126 
0.328125,0.001040,0.039701,0.126145 
0.328125,0.000779,0.036902,0.133335 
0.328125,0.000759,0.027054,0.138576 
0.328125,0.000337,0.013554,0.140505 
0.343750,-0.000371,0.000918,0.137703 
0.343750,-0.000635,-0.014256,0.130420 
0.343750,-0.001090,-0.027307,0.120935 
0.343750,-0.001527,-0.035186,0.111234 
0.359375,-0.001509,-0.039454,0.104281 
0.359375,-0.001631,-0.039897,0.102686 
0.359375,-0.001767,-0.040145,0.107799 
0.359375,-0.001484,-0.040131,0.118919 
0.375000,-0.001383,-0.038208,0.131129 
0.375000,-0.001770,-0.039813,0.139783 
0.375000,-0.001375,-0.040662,0.141274 
0.390625,-0.001193,-0.036298,0.136438 
0.390625,-0.001640,-0.031102,0.127562 
0.390625,-0.000963,-0.023330,0.117129 
0.390625,-0.000122,-0.008020,0.107511 
0.406250,-0.000528,0.007192,0.101823 
0.406250,0.000363,0.018753,0.100998 
0.406250,0.000885,0.030683,0.104078 
0.406250,0.000662,0.039293,0.110365 
0.421875,0.001079,0.040869,0.118030 
0.421875,0.001135,0.039825,0.126080 
0.421875,0.000653,0.036717,0.133320 
0.421875,0.000736,0.026917,0.138603 
0.437500,0.000420,0.013738,0.140540 
0.437500,-0.000468,0.000632,0.138152 
0.437500,-0.000694,-0.014476,0.130861 
0.453125,-0.001071,-0.027130,0.120957 
0.453125,-0.001559,-0.035196,0.111268 
0.453125,-0.001430,-0.039573,0.104311 
0.453125,-0.001614,-0.039859,0.102709 
0.468750,-0.001882,-0.040008,0.107800 
0.468750,-0.001448,-0.040282,0.118932 
0.468750,-0.001404,-0.038203,0.131125 
0.468750,-0.001868,-0.039659,0.139751 
0.484375,-0.001339,-0.040737,0.141282 
0.484375,-0.001223,-0.036460,0.136478 
0.484375,-0.001706,-0.031060,0.127568 
0.484375,-0.000919,-0.023304,0.117160 
0.500000,-0.000120,-0.008116,0.107548 
0.500000,-0.000490,0.007140,0.101861 
0.500000,0.000333,0.018766,0.101003 
0.515625,0.000879,0.030652,0.104042 
0.515625,0.000694,0.039273,0.110286 
0.515625,0.001073,0.040845,0.117977 
0.515625,0.001109,0.039799,0.126038 
0.531250,0.000625,0.036703,0.133311 
0.531250,0.000765,0.026996,0.138605 
0.531250,0.000393,0.013860,0.140524 
0.531250,-0.000527,0.000694,0.138145 
0.546875,-0.000712,-0.014480,0.130892 
0.546875,-0.001107,-0.027114,0.121012 
0.546875,-0.001493,-0.035119,0.111329 
0.546875,-0.001544,-0.039594,0.104354 
0.562500,-0.001627,-0.039836,0.102709 
0.562500,-0.001744,-0.040041,0.107752 
0.562500,-0.001504,-0.040326,0.118867 
0.578125,-0.001418,-0.038228,0.131067 
0.578125,-0.001745,-0.039683,0.139729 
0.578125,-0.001447,-0.040788,0.141286 
0.578125,-0.001238,-0.036476,0.136504 
0.593750,-0.001618,-0.031044,0.127611 
0.593750,-0.001011,-0.023368,0.117200 
0.593750,-0.000160,-0.008673,0.108010 
0.593750,-0.000469,0.007113,0.101872 
0.609375,0.000242,0.018661,0.100987 
0.609375,0.000925,0.030607,0.104050 
0.609375,0.000676,0.039309,0.110276 
0.609375,0.000999,0.040780,0.117952 
0.625000,0.001142,0.039698,0.126031 
0.625000,0.000632,0.036782,0.133299 
0.625000,0.000683,0.027060,0.138577 
0.640625,0.000405,0.013903,0.140522 
0.640625,-0.000429,0.001129,0.137763 
0.640625,-0.000773,-0.014432,0.130952 
0.640625,-0.001130,-0.027180,0.121080 
0.656250,-0.001528,-0.035137,0.111374 
0.656250,-0.001491,-0.039563,0.104368 
0.656250,-0.001639,-0.039936,0.102688 
0.656250,-0.001768,-0.040143,0.107707 
0.671875,-0.001478,-0.040319,0.118809 
0.671875,-0.001440,-0.038250,0.131059 
0.671875,-0.001755,-0.039724,0.139737 
0.671875,-0.001379,-0.040754,0.141323 
0.687500,-0.001252,-0.036434,0.136558 
0.687500,-0.001634,-0.031199,0.127698 
0.687500,-0.001009,-0.023506,0.117243 
0.703125,-0.000243,-0.008674,0.108025 
